"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID"
"3322",2017-01-23,2179918.33333333,-976273.472740097,75295.3867151403,0,1455515.9874012,0,1735.53046775248,20532.8288301007,126924.363714689,0,19779.1087018468,65374.4507127257,1395195.68437945,2184079.86818281,"5_194_2"
"3323",2017-01-30,2370613.33333333,-976907.75405658,61237.7535861374,0,1476168.71866402,0,160766.758093969,9472.90138260339,1004.31283398401,0,21397.2636484318,82576.5294928345,1395195.68437945,2230912.16802485,"5_194_2"
"3324",2017-02-06,1814556.66666667,-977542.035373063,48411.9272506409,0,1258061.7998007,0,21710.6648149093,4258.09747801398,3.39650607013821,0,11667.6350286683,30064.8396345528,1395195.68437945,1791832.00951994,"5_194_2"
"3325",2017-02-13,1951668.33333333,-978176.316689547,26115.531567848,0,1308337.22457265,0,1686.66717937371,79403.1172875303,0.0114346687744326,0,3.39858834889038,50055.7416181939,1395195.68437945,1882621.05993852,"5_194_2"
"3326",2017-02-20,1918238.33333333,-978810.59800603,-4255.75779253451,0,1276564.3358331,0,123.482392499375,42613.0156394548,123023.180127509,0,0.000909229050990791,57352.844952172,1395195.68437945,1911806.18843485,"5_194_2"
"3327",2017-02-27,1472390,-979444.879322513,-38078.5472541745,0,998777.123951631,0,8.99976253895334,20751.9521918873,934.650475879825,0,5364.34537020666,77828.750979427,1395195.68437945,1481338.08053433,"5_194_2"
"3328",2017-03-06,1477865,-980008.023510569,-72914.4072955436,0,975209.8361243,0,0.655714254448198,9578.99834328867,159574.079153337,0,6813.03960873933,49156.8417872308,1395195.68437945,1542606.70430449,"5_194_2"
"3329",2017-03-13,1300166.66666667,-980571.167698625,-104617.183828942,0,856774.803268055,0,14428.896017024,4306.84965698667,1934.72672258662,0,5304.27582617908,73675.3494166306,1395195.68437945,1266432.23375935,"5_194_2"
"3330",2017-03-20,1160205,-981134.311886681,-126224.057172472,0,752583.513879104,0,1096.56956127815,1912.98888068403,190807.691271502,0,3922.98188600265,74112.1462351618,1395195.68437945,1312273.20703403,"5_194_2"
"3331",2017-03-27,1356871.66666667,-981697.456074737,-137072.193519021,0,931136.241627126,0,80.1447024785858,36230.5407287654,4713.33633434263,0,7220.12058072227,83172.131623642,1395195.68437945,1338978.55038277,"5_194_2"
"3332",2017-04-03,1355833.33333333,-982260.600262792,-149651.341368829,0,940817.319900985,0,5.84045805541252,17364.8981821989,16.2135869038185,0,6524.39690878397,23438.0550518141,1395195.68437945,1251450.46683657,"5_194_2"
"3333",2017-04-10,1176266.66666667,-982823.744450848,-178776.236771608,22079.8738627635,771880.153741042,0,0.425526443173312,129157.271177065,0.0545877879275797,0,3692.09589050877,6100.32943198188,1395195.68437945,1166505.90737459,"5_194_2"
"3334",2017-04-17,1955281.66666667,-983386.888638904,-221060.27730727,1148505.69029423,636007.906962108,0,7179.50437616145,80407.8657717082,0.000183772329166511,0,3263.28903020283,21117.9799220171,1395195.68437945,2087230.75497348,"5_194_2"
"3335",2017-04-24,1029928.33333333,-983854.635206803,-251564.170156715,0,688308.733277285,0,534.061296255062,113388.360683366,6.18677948538942e-07,0,2609.15414375455,42646.9714405939,1395195.68437945,1007264.15985781,"5_194_2"
"3336",2017-05-01,2263143.33333333,-984322.381774703,-248451.355418925,396139.744454155,587957.761622372,0,142179.974114536,67183.0026072617,2.08280759909294e-09,0,1409.59811331934,21129.5241127928,1395195.68437945,1378421.55221026,"5_194_2"
"3337",2017-05-08,813771.666666667,-984790.128342602,-220530.091277394,0,541776.817727381,0,17476.0525399606,113204.208909491,7.01186700620562e-12,0,1469.84817868346,20818.3988433257,1395195.68437945,884620.790958298,"5_194_2"
"3338",2017-05-15,880871.666666667,-985257.874910501,-203019.641874387,0,611592.23005131,0,1340.35102242325,67036.0991921122,2.36057708518667e-14,0,0.397303553048113,46420.6512759563,1395195.68437945,933307.896439918,"5_194_2"
"3339",2017-05-22,919185,-985725.6214784,-221408.851004128,-80899.6801763076,629164.429145652,0,98.0305649590529,58290.3813041745,7.94699068048037e-17,0,0.000106288940063042,56049.3863506892,1395195.68437945,850763.759192379,"5_194_2"
"3340",2017-05-29,826321.666666667,-986193.3680463,-262936.000253485,0,557632.479654315,0,7.1442369324147,29552.3929837192,68106.0104119165,0,691.09000770665,24838.6849109042,1395195.68437945,826894.118285162,"5_194_2"
"3341",2017-06-05,833798.333333333,-986610.521576669,-289661.543576057,370033.459169108,542795.342204395,0,11201.780510349,50328.7246266482,331.471268604569,0,1419.37320014115,7814.4959485736,1395195.68437945,1102848.26615455,"5_194_2"
"3342",2017-06-12,746271.666666667,-987027.675107038,-279283.884072095,0,517286.264604265,0,843.184606143021,24994.6553439305,1.11759006185623,0,898.002658928536,7550.90099951873,1395195.68437945,680458.251003166,"5_194_2"
"3343",2017-06-19,1036406.66666667,-987444.828637408,-246556.913645578,0,655005.24996425,0,141224.099360182,11655.3496295138,0.00376243707213822,0,2264.92430477025,8097.62019355185,1395195.68437945,979441.189311172,"5_194_2"
"3344",2017-06-26,927931.666666667,-987861.982167777,-221184.174536363,0,616287.800521611,0,17278.7480438019,86872.2074827482,27978.2139549709,0,1492.48898090463,2483.20636042877,1395195.68437945,938542.193019777,"5_194_2"
"3345",2017-07-03,1126943.33333333,-988279.135698147,-210577.312734192,0,724871.411720973,0,8296.1248169936,47607.4379861078,114858.011186043,0,3713.99674423719,16717.2102839785,1395195.68437945,1112403.42868545,"5_194_2"
"3346",2017-07-10,1184220,-988696.289228516,-193557.197267205,0,821676.162764678,0,619.145123109826,23479.233598493,805.435611543677,0,3700.21791203882,14404.2197876388,1395195.68437945,1077626.61268123,"5_194_2"
"3347",2017-07-17,1315508.33333333,-989113.442758885,-151745.599511399,0,790524.330608414,0,15067.4728661414,74816.7371761687,202799.6670004,0,4057.72110548628,5736.5227187697,1395195.68437945,1347339.09358455,"5_194_2"
"3348",2017-07-24,1279360,-989392.902865437,-97744.3451374514,0,886939.517358583,0,1147.28922564662,39647.4334284936,8325.71224891784,0,4115.43540194608,28367.497394383,1395195.68437945,1276601.32143453,"5_194_2"
"3349",2017-07-31,1455811.66666667,-989672.36297199,-62944.7325676316,0,921278.164306925,0,20760.351277378,97128.5503084837,2541.35365407473,0,6238.51941860198,25704.5447791646,1395195.68437945,1416230.07258446,"5_194_2"
"3350",2017-08-07,1553355,-989951.823078542,-58801.2224945401,0,1022680.93875544,0,1608.17103124599,87160.2421658683,108609.627785121,0,9782.4294567479,22148.3747310993,1395195.68437945,1598432.42273189,"5_194_2"
"3351",2017-08-14,1374855,-990231.283185094,-59962.5030255109,0,873313.086663962,0,131976.480758925,47804.2746222357,719.2447779663,0,2.80915017995621,46963.4859403621,1395195.68437945,1445781.28008248,"5_194_2"
"3352",2017-08-21,1970110,-990510.743291646,-31910.5549606913,0,1305346.33586948,0,15459.6200312103,23588.1418864865,132815.71139938,0,0.000751532743959906,56244.2715368667,1395195.68437945,1906228.46760207,"5_194_2"
"3353",2017-08-28,2336431.66666667,-990790.203398198,28993.0298089818,0,1458014.3570189,0,295613.345565242,10962.323185297,1121.20629855419,0,17233.1844459973,93994.1784292988,1395195.68437945,2310337.10573353,"5_194_2"
"3354",2017-09-04,2002065,-990749.480649721,90991.511220403,0,1389211.85345606,0,140534.147085679,4944.70208057215,3.79384707813956,0,16529.5168387327,75200.0932323836,1395195.68437945,2121861.82149064,"5_194_2"
"3355",2017-09-11,2027418.33333333,-990708.757901245,122977.443638615,0,1225100.45918007,0,223959.902256127,84849.7340827658,27516.6574128054,0,11453.0369897906,23016.5724367118,1395195.68437945,2123360.73247509,"5_194_2"
"3356",2017-09-18,1886570,-990668.035152768,127539.496775683,0,1308215.13474868,0,45515.3073579409,46234.3144856132,105.816290651603,0,15863.0824667476,38333.7377199572,1395195.68437945,1986334.53907196,"5_194_2"
"3357",2017-09-25,2529721.66666667,-990627.312404291,132860.734601273,0,1541340.7658768,0,272838.905125353,85874.3726338175,0.356406095270162,0,24030.9570390329,65779.5072060665,1395195.68437945,2527293.97086359,"5_194_2"
"3358",2017-10-02,2357930,-990586.589655815,156759.522275456,41606.3690511615,1622125.12732647,0,302324.851459375,71199.915614452,0.00119985935000433,0,22460.2976158342,87578.7078546558,1395195.68437945,2708663.8871209,"5_194_2"
"3359",2017-10-09,3003391.66666667,-990545.866907338,188862.394617645,0,1694649.60260998,0,270262.812496715,115864.504206665,185142.811353233,0,27166.746802132,61244.4893225269,1395195.68437945,2947843.17888101,"5_194_2"
"3360",2017-10-16,2283685,-990505.144158861,210962.176519773,0,1584269.58628341,0,87177.3375920538,69174.5071653031,3849.16733341299,0,24321.0878436633,116105.27814179,1395195.68437945,2500549.68109999,"5_194_2"
"3361",2017-10-23,2584721.66666667,-990285.005045679,225557.980534566,0,1613176.1720175,0,202002.870860306,61086.7226917403,13.188184985611,0,26584.9961323683,115972.99169827,1395195.68437945,2649305.60145351,"5_194_2"
"3362",2017-10-30,2565400,-990064.865932497,252706.332928858,-189750.503972726,1727956.41375468,0,56669.182269693,31198.6346987173,0.0444012783672953,0,30852.5698905949,46375.4947833036,1395195.68437945,2361138.98720135,"5_194_2"
"3363",2017-11-06,3407085,-989844.726819315,297985.148103458,0,1930871.157128,0,92104.211782671,112539.98581894,198914.0990441,0,42005.1248061536,72602.8384226476,1395195.68437945,3152373.52266611,"5_194_2"
"3364",2017-11-13,2803291.66666667,-989624.587706133,334495.018870457,0,1945830.59239137,0,9115.23765629621,66507.6010702678,6723.99466121346,0,15.9089936202644,65509.2518836143,1395195.68437945,2833768.70220016,"5_194_2"
"3365",2017-11-20,3303155,-989404.448592951,326934.839749597,0,2009595.17480203,0,217743.158715319,79329.6533313321,2080.48022560551,0,0.00425652737858002,62910.7341189262,1395195.68437945,3104385.28098584,"5_194_2"
"3366",2017-11-27,3103743.33333333,-989184.309479769,272961.046298093,0,2076721.28316685,0,42157.8413088991,42564.9190616806,110373.940541407,0,78321.2071133262,111866.723084154,1395195.68437945,3140978.33547409,"5_194_2"
"3367",2017-12-04,2793875,-988964.170366587,212177.629485648,0,1753354.00899424,0,127557.058613475,70438.8025435546,742.594661814703,0,68054.8792825647,73416.5066280744,1395195.68437945,2711972.99422224,"5_194_2"
"3368",2017-12-11,2260396.66666667,-988559.902759869,188660.12413159,0,1569108.60921521,0,14643.8884133657,36885.2930163105,2.50841076026312,0,54760.2018178624,107635.507818957,1395195.68437945,2378331.91444364,"5_194_2"
"3369",2017-12-18,2399176.66666667,-988155.63515315,207077.580440566,0,1511511.33082587,0,239473.654284202,71031.0759053591,0.00844477539365148,0,58402.2417308162,127480.85611953,1395195.68437945,2622016.79697742,"5_194_2"
"3370",2017-12-25,3827520,-987751.367546431,230389.650922984,591370.766970787,1421403.00903721,0,290149.848618245,37255.1383577828,166174.070579837,0,45656.3525080278,152692.397889776,1395195.68437945,3342535.55171767,"5_194_2"
"3371",2018-01-01,3109461.66666667,-987347.099939713,219863.653304043,263709.4134072,1433345.14093361,0,125156.584400645,17901.3990854158,64807.7139000297,0,49656.8889835241,177105.474872684,1395195.68437945,2759394.8533269,"5_194_2"
"3372",2018-01-08,2228128.33333333,-986942.832332994,172224.701470756,0,1529834.16394871,0,14214.3040358757,16245.7735637575,308.754223813431,0,51413.3110613246,181513.272217857,1395195.68437945,2374007.13256855,"5_194_2"
"3373",2018-01-15,2202593.33333333,-986538.564726276,116303.465754039,0,1322894.40818429,0,164184.529345096,7419.23114550377,169785.180919471,0,45258.113142581,108946.039446659,1395195.68437945,2343448.08759082,"5_194_2"
"3374",2018-01-22,1918293.33333333,-986097.689267702,79351.7999704508,0,1234844.35027648,0,22581.9841428649,55404.4982836645,194073.192005873,0,37929.1189062538,55856.2999166344,1395195.68437945,2089139.23861397,"5_194_2"
"3375",2018-01-29,1862458.33333333,-985656.813809128,63148.5714520386,0,1189956.68495982,0,100830.413282217,27878.536145079,5377.21668057642,0,35378.6530360246,44240.02104917,1395195.68437945,1876348.96717525,"5_194_2"
"3376",2018-02-05,1975951.66666667,-985215.938350555,51273.408133192,0,1345185.47257055,0,10329.5525659898,13091.1058958942,32957.2661925311,0,48746.0502673005,132550.802546044,1395195.68437945,2044113.4042004,"5_194_2"
"3377",2018-02-12,1827318.33333333,-984775.062891981,30834.9685262783,0,1195756.47157234,0,19067.4400441026,54478.3058209173,130.406895720443,0,19.781756996935,91311.8721931035,1395195.68437945,1802019.86829693,"5_194_2"
"3378",2018-02-19,1656268.33333333,-984334.187433408,1524.50125898785,0,1121009.00474087,0,1469.45599470303,27346.6416689918,54525.0188845751,0,0.00529284706388278,72661.6837241233,1395195.68437945,1689397.80851114,"5_194_2"
"3379",2018-02-26,1703790,-983893.311974834,-31906.6024310335,0,1063661.72970489,0,24683.6788412798,56662.5604889205,123372.508632773,0,19880.6368048747,65337.1011763094,1395195.68437945,1732993.98562263,"5_194_2"
"3380",2018-03-05,1488115,-983452.436516261,-66743.520124849,0,1031889.2569443,0,1935.20858234529,28605.1333577475,940.661197644922,0,22317.6863134727,59462.3718902053,1395195.68437945,1490150.04602405,"5_194_2"
"3381",2018-03-12,1727330,-983011.560856791,-99506.8255431544,0,1003317.11829189,0,207966.919440281,69827.1578815647,192677.497522389,0,20550.5400160767,33194.9189945948,1395195.68437945,1840211.4501263,"5_194_2"
"3382",2018-03-19,1208246.66666667,-982570.685197321,-123306.359688386,0,839496.285317586,0,37476.2340896258,36504.5933431634,5074.68166954994,0,13608.959573551,34680.467004413,1395195.68437945,1256159.86049163,"5_194_2"
"3383",2018-03-26,1388960,-982129.809537852,-135514.254080347,22079.8738627635,871767.724837494,0,78110.4486770947,67733.8812281056,11853.9695062855,0,15369.0520267026,63386.3166531206,1395195.68437945,1407852.88755282,"5_194_2"
"3384",2018-04-02,2408331.66666667,-981688.933878382,-146485.19649911,1148505.69029423,745433.251581619,0,7331.15849206709,35211.1629046893,42.1696886074414,0,11065.7525953277,39320.3660300826,1395195.68437945,2253931.10558858,"5_194_2"
"3385",2018-04-09,1131721.66666667,-981248.058218913,-172165.694735472,0,784395.088661687,0,545.584354664436,30149.4112378226,0.14199328920136,0,13184.8362151889,105104.501247664,1395195.68437945,1175161.49513538,"5_194_2"
"3386",2018-04-16,950015,-980807.182559443,-213497.643618069,0,658809.169539522,0,39.8119557399624,14235.8920236538,0.000478027207137881,0,8448.42085745072,83606.6954328782,1395195.68437945,966030.848489211,"5_194_2"
"3387",2018-04-23,801298.333333333,-980366.289683049,-248251.293684022,0,541689.254156864,0,2.90091777527024,86887.2576690829,1.60930045123292e-06,0,3834.25128808989,26651.0476198596,1395195.68437945,825642.812665662,"5_194_2"
"3388",2018-04-30,779838.333333334,-979925.396806655,-251566.775767868,396139.744454155,530193.675671148,0,0.211354454968246,47617.7150056539,5.41778354470585e-09,0,2442.78647509878,17762.7572263092,1395195.68437945,1157860.40199175,"5_194_2"
"3389",2018-05-07,889546.666666667,-979484.503930261,-225887.205693464,-80899.6801763076,610952.870393899,0,0.0153986996381159,61179.3681775722,1.82392159988428e-11,0,6779.34529260259,3731.6498341035,1395195.68437945,791567.543676297,"5_194_2"
"3390",2018-05-14,862850,-979043.611053867,-203816.798017499,0,572396.404807746,0,0.00112190593516316,31253.5921863899,61776.114768191,0,1.90387305189975,37796.6222292184,1395195.68437945,915559.914294589,"5_194_2"
"3391",2018-05-21,2601601.66666667,-978602.718177473,-215531.541091007,370033.459169108,640787.921160746,1280961.51015864,76.7396360483899,41021.3586044325,288.704585021928,0,0.000509340473854673,52928.9665258295,1395195.68437945,2587160.08546014,"5_194_2"
"3392",2018-05-28,905008.333333334,-978161.825301079,-255476.351309463,0,615056.710797404,0,5.59226298561414,19897.1494708305,23134.4244295063,0,5810.40839256474,81166.2365304912,1395195.68437945,906628.029652692,"5_194_2"
"3393",2018-06-04,910551.666666667,-977720.932424685,-287450.138339669,0,631356.014282326,0,0.407443057240488,9165.73911839562,86.9930761135111,0,7044.28624332209,86334.0794121341,1395195.68437945,864012.133190447,"5_194_2"
"3394",2018-06-11,923853.333333333,-977280.039505192,-283626.600150463,0,600186.711009855,0,9034.58765288361,4117.08998157026,39978.1043652992,0,6417.616678107,40619.7600901245,1395195.68437945,834642.914501636,"5_194_2"
"3395",2018-06-18,982420,-976839.146585699,-252600.759858906,0,678739.553342947,0,675.721174952943,30388.8084569611,164.325363704102,0,10043.8603694687,64107.9858721859,1395195.68437945,949876.032515066,"5_194_2"
"3396",2018-06-25,1056811.66666667,-976398.253666206,-224377.932057269,0,700745.672143431,0,49.3266139749766,14357.3157121071,119810.600195121,0,9109.49595126177,56207.7986570912,1395195.68437945,1094699.70792896,"5_194_2"
"3397",2018-07-02,932326.666666667,-975957.360746713,-212130.994200431,0,590667.656539875,0,30133.7406647217,88950.9062369322,881.320621725672,0,4533.05890171835,47270.9717930955,1395195.68437945,969544.984190376,"5_194_2"
"3398",2018-07-09,1126221.66666667,-975516.467827221,-198217.183923529,0,739603.09850521,0,2402.86014803552,49035.2208280965,134589.024142752,0,8870.05942329845,45316.0158142034,1395195.68437945,1201278.3114903,"5_194_2"
"3399",2018-07-16,1140006.66666667,-975075.574907728,-160907.845373574,0,746683.892316821,0,13978.6773372202,61385.4633130502,1159.51556470832,0,8986.16102565107,29046.7318134465,1395195.68437945,1120452.70546905,"5_194_2"
"3400",2018-07-23,1479303.33333333,-974634.681988235,-106845.858327939,0,958025.121428708,0,22454.8277903902,31375.944689498,37522.4659593551,0,18648.5486637434,57629.0506596182,1395195.68437945,1439371.10325459,"5_194_2"
"3401",2018-07-30,1647193.33333333,-974193.784001057,-66728.8289066413,0,1142812.12581018,0,1748.4540863958,14859.4997941605,152.166577928516,0,24977.1068574758,33038.9110754886,1395195.68437945,1571861.33567338,"5_194_2"
